 Image  path ,Prediction,Crystal,Other,Precipitate:,Clear,Well,Cocktail
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850011201907031159.jpg,Clear,0.023865504,0.025031673,0.018209713,0.93289316,11, ['11'    '18_C0011'    'HR  Slice  pH  A11'    ''    ''    ''    'Sodium  acetate  trihydrate'    '0.5  M'    '4.3'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850012201907031159.jpg,Crystals,0.51394767,0.33455804,0.0583317,0.09316262,12, ['12'    '18_C0012'    'HR  Slice  pH  A12'    ''    ''    ''    'Sodium  acetate  trihydrate'    '0.5  M'    '4.6'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850013201907031159.jpg,Clear,0.023433832,0.027309537,0.028454384,0.9208022,13, ['13'    '18_C0013'    'HR  Slice  pH  B1'    ''    ''    ''    'Sodium  acetate  trihydrate'    '0.5  M'    '4.9'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850014201907031159.jpg,Clear,0.02436959,0.025383664,0.031548046,0.9186987,14, ['14'    '18_C0014'    'HR  Slice  pH  B2'    ''    ''    ''    'DL-Malic  acid'    '0.5  M'    '4.7'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850015201907031159.jpg,Clear,0.031963192,0.027541935,0.021506205,0.9189887,15, ['15'    '18_C0015'    'HR  Slice  pH  B3'    ''    ''    ''    'DL-Malic  acid'    '0.5  M'    '5.0'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850016201907031159.jpg,Clear,0.037575252,0.026574517,0.08339557,0.8524547,16, ['16'    '18_C0016'    'HR  Slice  pH  B4'    ''    ''    ''    'DL-Malic  acid'    '0.5  M'    '5.3'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850017201907031159.jpg,Precipitate,0.02486555,0.02566998,0.9257775,0.023686938,17, ['17'    '18_C0017'    'HR  Slice  pH  B5'    ''    ''    ''    'DL-Malic  acid'    '0.5  M'    '5.6'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850018201907031159.jpg,Clear,0.031006096,0.02660327,0.02608855,0.9163021,18, ['18'    '18_C0018'    'HR  Slice  pH  B6'    ''    ''    ''    'DL-Malic  acid'    '0.5  M'    '5.9'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850019201907031159.jpg,Clear,0.043750405,0.07946508,0.11792372,0.75886077,19, ['19'    '18_C0019'    'HR  Slice  pH  B7'    ''    ''    ''    'Succinic  acid'    '0.5  M'    '4.8'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850020201907031159.jpg,Clear,0.025901916,0.02518434,0.02793825,0.92097545,20, ['20'    '18_C0020'    'HR  Slice  pH  B8'    ''    ''    ''    'Succinic  acid'    '0.5  M'    '5.1'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850021201907031159.jpg,Clear,0.02475931,0.025623104,0.030740365,0.9188772,21, ['21'    '18_C0021'    'HR  Slice  pH  B9'    ''    ''    ''    'Succinic  acid'    '0.5  M'    '5.4'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850022201907031159.jpg,Clear,0.023484988,0.024771474,0.031889554,0.91985404,22, ['22'    '18_C0022'    'HR  Slice  pH  B10'    ''    ''    ''    'Succinic  acid'    '0.5  M'    '5.7'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850023201907031159.jpg,Clear,0.024973279,0.025317948,0.0242718,0.92543703,23, ['23'    '18_C0023'    'HR  Slice  pH  B11'    ''    ''    ''    'Succinic  acid'    '0.5  M'    '6.0'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850024201907031159.jpg,Clear,0.043629736,0.03091818,0.10327257,0.82217944,24, ['24'    '18_C0024'    'HR  Slice  pH  B12'    ''    ''    ''    'Sodium  cacodylate  trihydrate'    '0.5  M'    '5.2'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850025201907031159.jpg,Clear,0.024893127,0.027500888,0.029937092,0.917669,25, ['25'    '18_C0025'    'HR  Slice  pH  C1'    ''    ''    ''    'Sodium  cacodylate  trihydrate'    '0.5  M'    '5.5'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850026201907031159.jpg,Clear,0.026980609,0.024117282,0.027529709,0.9213725,26, ['26'    '18_C0026'    'HR  Slice  pH  C2'    ''    ''    ''    'Sodium  cacodylate  trihydrate'    '0.5  M'    '5.8'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850027201907031159.jpg,Clear,0.041263714,0.16716097,0.2083393,0.5832359,27, ['27'    '18_C0027'    'HR  Slice  pH  C3'    ''    ''    ''    'Sodium  cacodylate  trihydrate'    '0.5  M'    '6.1'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850028201907031158.jpg,Clear,0.039077498,0.083316825,0.07433426,0.8032715,28, ['28'    '18_C0028'    'HR  Slice  pH  C4'    ''    ''    ''    'Sodium  cacodylate  trihydrate'    '0.5  M'    '6.4'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850029201907031158.jpg,Clear,0.21416654,0.18207173,0.09543874,0.50832295,29, ['29'    '18_C0029'    'HR  Slice  pH  C5'    ''    ''    ''    'MES  monohydrate'    '0.5  M'    '5.3'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850030201907031158.jpg,Clear,0.0675635,0.27090487,0.057082392,0.6044493,30, ['30'    '18_C0030'    'HR  Slice  pH  C6'    ''    ''    ''    'MES  monohydrate'    '0.5  M'    '5.6'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850031201907031158.jpg,Clear,0.087854706,0.32383236,0.035459477,0.55285347,31, ['31'    '18_C0031'    'HR  Slice  pH  C7'    ''    ''    ''    'MES  monohydrate'    '0.5  M'    '5.9'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850032201907031158.jpg,Clear,0.02548016,0.025927525,0.032881588,0.91571075,32, ['32'    '18_C0032'    'HR  Slice  pH  C8'    ''    ''    ''    'MES  monohydrate'    '0.5  M'    '6.2'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850033201907031158.jpg,Clear,0.022777459,0.024044946,0.028252471,0.9249251,33, ['33'    '18_C0033'    'HR  Slice  pH  C9'    ''    ''    ''    'MES  monohydrate'    '0.5  M'    '6.5'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850034201907031158.jpg,Clear,0.049100615,0.02857196,0.030715708,0.89161175,34, ['34'    '18_C0034'    'HR  Slice  pH  C10'    ''    ''    ''    'BIS-TRIS  '    '0.5  M'    '5.7'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850035201907031158.jpg,Crystals,0.92057693,0.028704567,0.023624863,0.027093608,35, ['35'    '18_C0035'    'HR  Slice  pH  C11'    ''    ''    ''    'BIS-TRIS  '    '0.5  M'    '6.0'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850036201907031158.jpg,Clear,0.09807765,0.14703032,0.04260983,0.7122821,36, ['36'    '18_C0036'    'HR  Slice  pH  C12'    ''    ''    ''    'BIS-TRIS  '    '0.5  M'    '6.3'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850037201907031158.jpg,Clear,0.024931142,0.02443702,0.031828377,0.9188035,37, ['37'    '18_C0037'    'HR  Slice  pH  D1'    ''    ''    ''    'BIS-TRIS  '    '0.5  M'    '6.6'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850038201907031158.jpg,Clear,0.20525463,0.24324831,0.060958225,0.49053887,38, ['38'    '18_C0038'    'HR  Slice  pH  D2'    ''    ''    ''    'BIS-TRIS  '    '0.5  M'    '6.9'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850039201907031158.jpg,Clear,0.024152229,0.02415281,0.02594872,0.92574626,39, ['39'    '18_C0039'    'HR  Slice  pH  D3'    ''    ''    ''    'ADA'    '0.5  M'    '5.8'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850040201907031158.jpg,Clear,0.09899375,0.10972173,0.070408165,0.72087646,40, ['40'    '18_C0040'    'HR  Slice  pH  D4'    ''    ''    ''    'ADA'    '0.5  M'    '6.1'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850041201907031158.jpg,Clear,0.023177972,0.022879405,0.027347414,0.9265952,41, ['41'    '18_C0041'    'HR  Slice  pH  D5'    ''    ''    ''    'ADA'    '0.5  M'    '6.4'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850042201907031158.jpg,Clear,0.023050193,0.0235582,0.03207053,0.92132103,42, ['42'    '18_C0042'    'HR  Slice  pH  D6'    ''    ''    ''    'ADA'    '0.5  M'    '6.7'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850043201907031158.jpg,Clear,0.02239941,0.023104588,0.025523294,0.9289727,43, ['43'    '18_C0043'    'HR  Slice  pH  D7'    ''    ''    ''    'ADA'    '0.5  M'    '7.0'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850044201907031158.jpg,Clear,0.02576394,0.022178294,0.0241402,0.9279177,44, ['44'    '18_C0044'    'HR  Slice  pH  D8'    ''    ''    ''    'Imidazole'    '0.5  M'    '6.2'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850045201907031158.jpg,Clear,0.022006072,0.023365837,0.025790371,0.9288378,45, ['45'    '18_C0045'    'HR  Slice  pH  D9'    ''    ''    ''    'Imidazole'    '0.5  M'    '6.5'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850046201907031158.jpg,Clear,0.047671795,0.037693873,0.033250898,0.8813835,46, ['46'    '18_C0046'    'HR  Slice  pH  D10'    ''    ''    ''    'Imidazole'    '0.5  M'    '6.8'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850047201907031158.jpg,Clear,0.06332452,0.03475311,0.033382438,0.8685399,47, ['47'    '18_C0047'    'HR  Slice  pH  D11'    ''    ''    ''    'Imidazole'    '0.5  M'    '7.1'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850048201907031158.jpg,Clear,0.21487059,0.24853623,0.04908955,0.4875036,48, ['48'    '18_C0048'    'HR  Slice  pH  D12'    ''    ''    ''    'Imidazole'    '0.5  M'    '7.4'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850049201907031156.jpg,Precipitate,0.11923285,0.0403842,0.7778708,0.06251221,49, ['49'    '18_C0049'    'HR  Slice  pH  E1'    ''    ''    ''    'BIS-TRIS  propane'    '0.5  M'    '6.4'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850050201907031157.jpg,Clear,0.027833378,0.023905093,0.023177763,0.9250837,50, ['50'    '18_C0050'    'HR  Slice  pH  E2'    ''    ''    ''    'BIS-TRIS  propane'    '0.5  M'    '6.7'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850051201907031157.jpg,Clear,0.36913005,0.07555582,0.038320433,0.5169937,51, ['51'    '18_C0051'    'HR  Slice  pH  E3'    ''    ''    ''    'BIS-TRIS  propane'    '0.5  M'    '7.0'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850052201907031157.jpg,Precipitate,0.151419,0.048555795,0.53624946,0.2637758,52, ['52'    '18_C0052'    'HR  Slice  pH  E4'    ''    ''    ''    'BIS-TRIS  propane'    '0.5  M'    '7.3'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850053201907031157.jpg,Clear,0.053218413,0.06974983,0.35046047,0.52657133,53, ['53'    '18_C0053'    'HR  Slice  pH  E5'    ''    ''    ''    'MOPS'    '0.5  M'    '6.5'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850054201907031157.jpg,Clear,0.021656465,0.023315696,0.023946255,0.93108153,54, ['54'    '18_C0054'    'HR  Slice  pH  E6'    ''    ''    ''    'MOPS'    '0.5  M'    '6.8'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850055201907031157.jpg,Precipitate,0.025885487,0.023118937,0.9238271,0.027168477,55, ['55'    '18_C0055'    'HR  Slice  pH  E7'    ''    ''    ''    'MOPS'    '0.5  M'    '7.1'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850056201907031157.jpg,Clear,0.04134632,0.1321999,0.38227543,0.44417834,56, ['56'    '18_C0056'    'HR  Slice  pH  E8'    ''    ''    ''    'MOPS'    '0.5  M'    '7.4'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850057201907031157.jpg,Precipitate,0.29147235,0.15736328,0.39892882,0.15223563,57, ['57'    '18_C0057'    'HR  Slice  pH  E9'    ''    ''    ''    'MOPS'    '0.5  M'    '7.7'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850058201907031157.jpg,Clear,0.024984252,0.027683424,0.02202191,0.92531043,58, ['58'    '18_C0058'    'HR  Slice  pH  E10'    ''    ''    ''    'HEPES  sodium  '    '0.5  M'    '6.6'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850059201907031157.jpg,Precipitate,0.02257364,0.028131284,0.92009586,0.02919921,59, ['59'    '18_C0059'    'HR  Slice  pH  E11'    ''    ''    ''    'HEPES  sodium  '    '0.5  M'    '6.9'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850060201907031157.jpg,Precipitate,0.044777263,0.069410525,0.4989166,0.3868957,60, ['60'    '18_C0060'    'HR  Slice  pH  E12'    ''    ''    ''    'HEPES  sodium  '    '0.5  M'    '7.2'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850061201907031157.jpg,Precipitate,0.04429216,0.04595649,0.8671523,0.042599097,61, ['61'    '18_C0061'    'HR  Slice  pH  F1'    ''    ''    ''    'HEPES  sodium  '    '0.5  M'    '7.5'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850062201907031157.jpg,Clear,0.034969736,0.0668996,0.14313863,0.754992,62, ['62'    '18_C0062'    'HR  Slice  pH  F2'    ''    ''    ''    'HEPES'    '0.5  M'    '6.8'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850063201907031157.jpg,Precipitate,0.02862474,0.024584154,0.921187,0.025604106,63, ['63'    '18_C0063'    'HR  Slice  pH  F3'    ''    ''    ''    'HEPES'    '0.5  M'    '7.1'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850064201907031157.jpg,Precipitate,0.027831798,0.04557282,0.8766154,0.049980022,64, ['64'    '18_C0064'    'HR  Slice  pH  F4'    ''    ''    ''    'HEPES'    '0.5  M'    '7.4'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850065201907031157.jpg,Clear,0.031164924,0.08510494,0.42979163,0.45393848,65, ['65'    '18_C0065'    'HR  Slice  pH  F5'    ''    ''    ''    'HEPES'    '0.5  M'    '7.7'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850066201907031157.jpg,Clear,0.052130222,0.07816415,0.2209897,0.6487159,66, ['66'    '18_C0066'    'HR  Slice  pH  F6'    ''    ''    ''    'TRIS  hydrochloride'    '0.5  M'    '7.2'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850067201907031157.jpg,Precipitate,0.029249284,0.03016564,0.7964664,0.14411868,67, ['67'    '18_C0067'    'HR  Slice  pH  F7'    ''    ''    ''    'TRIS  hydrochloride'    '0.5  M'    '7.5'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850068201907031157.jpg,Clear,0.3696148,0.057798255,0.029222148,0.54336476,68, ['68'    '18_C0068'    'HR  Slice  pH  F8'    ''    ''    ''    'TRIS  hydrochloride'    '0.5  M'    '7.8'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850069201907031157.jpg,Crystals,0.3547601,0.22802646,0.10815688,0.30905655,69, ['69'    '18_C0069'    'HR  Slice  pH  F9'    ''    ''    ''    'TRIS  hydrochloride'    '0.5  M'    '8.1'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
/home/ethan/Documents/github/models/research/marco/X000015685-jpg/X000015685201907031114-jpg/X0000156850070201907031157.jpg,Clear,0.022657717,0.024813848,0.027127668,0.9254007,70, ['70'    '18_C0070'    'HR  Slice  pH  F10'    ''    ''    ''    'Tris'    '0.5  M'    '7.3'    'PEG  3350'    '15%  (w/v)'    ''    ''    ''    ''    ''    ''    ''    ''] 
